_id,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Crop_Encoded
6818781450bfcc2e40e61e92,118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,Watermelon,21
6818781450bfcc2e40e61e19,17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,Grapes,7
6818781450bfcc2e40e61d7e,95,75,45,28.98333432,82.95958244,5.829898502,109.022564,Banana,1
6818781450bfcc2e40e61dff,7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,Mango,12
6818781450bfcc2e40e61d32,31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,Pomegranate,19
6818781450bfcc2e40e61e0c,21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,Mango,12
6818781450bfcc2e40e61c25,50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,Blackgram,2
6818781450bfcc2e40e6202b,50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,Papaya,17
6818781450bfcc2e40e61cfd,0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,Pomegranate,19
6818781450bfcc2e40e61c04,22,37,20,27.62749466,86.49366929,6.605733068,39.26137642,MungBean,14
6818781450bfcc2e40e61cc6,26,66,22,18.06486101,65.1034354,6.300479414,51.54922825,Lentil,10
6818781450bfcc2e40e62011,56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,Papaya,17
6818781450bfcc2e40e619cb,89,60,19,25.19192419,66.6902901,5.913664501,78.06639649,Maize,11
6818781450bfcc2e40e61fb7,4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,Orange,16
6818781450bfcc2e40e61b23,24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,PigeonPeas,18
6818781450bfcc2e40e61aad,9,77,17,20.12373284,24.45202552,5.783425416,106.158201,KidneyBeans,9
6818781450bfcc2e40e61fb5,0,25,14,19.33516809,91.97978938,6.361671475,116.450422,Orange,16
6818781450bfcc2e40e61cd6,28,79,16,24.70626432,60.26854183,6.052184881,53.12442925,Lentil,10
6818781450bfcc2e40e61d16,21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,Pomegranate,19
6818781450bfcc2e40e61bee,17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,MungBean,14
6818781450bfcc2e40e61bf7,9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,MungBean,14
6818781450bfcc2e40e620e1,101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,Cotton,6
6818781450bfcc2e40e62035,39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,Papaya,17
6818781450bfcc2e40e61e97,108,22,46,26.17668721,86.7295205,6.121168559,53.33484977,Watermelon,21
6818781450bfcc2e40e61a83,42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,ChickPea,3
6818781450bfcc2e40e620f8,127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,Cotton,6
6818781450bfcc2e40e61991,88,55,45,24.63544858,80.41363018,7.730367824,253.7202781,Rice,20
6818781450bfcc2e40e61ed0,83,22,54,25.89762315,81.96664832,6.277245254,54.49960057,Watermelon,21
6818781450bfcc2e40e61efa,98,26,52,27.33897716,90.69759008,6.150090899,28.69113835,Muskmelon,15
6818781450bfcc2e40e61e49,19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,Grapes,7
6818781450bfcc2e40e621a5,104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,Coffee,5
6818781450bfcc2e40e61c60,23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,Blackgram,2
6818781450bfcc2e40e61a8a,40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,ChickPea,3
6818781450bfcc2e40e61db3,18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,Mango,12
6818781450bfcc2e40e61feb,25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,Orange,16
6818781450bfcc2e40e61f86,2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,Apple,0
6818781450bfcc2e40e61d6b,116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,Banana,1
6818781450bfcc2e40e61f12,89,9,47,29.47156259,90.77069618,6.668382766,28.75226067,Muskmelon,15
6818781450bfcc2e40e61b85,9,60,23,31.96987867,57.17377029,6.276004336,64.25520357,MothBeans,13
6818781450bfcc2e40e61a6f,34,71,79,17.927806,15.85622899,7.728998197,74.63872762,ChickPea,3
6818781450bfcc2e40e62028,31,62,52,33.7960155,93.00754254,6.99104104,182.026807,Papaya,17
6818781450bfcc2e40e62065,35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,Papaya,17
6818781450bfcc2e40e61d4c,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,Banana,1
6818781450bfcc2e40e61f35,99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,Muskmelon,15
6818781450bfcc2e40e61c5a,28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,Blackgram,2
6818781450bfcc2e40e61d06,8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,Pomegranate,19
6818781450bfcc2e40e61e8f,116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,Watermelon,21
6818781450bfcc2e40e6204a,69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,Papaya,17
6818781450bfcc2e40e61f1a,111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,Muskmelon,15
6818781450bfcc2e40e61ec3,108,23,51,26.84366082,83.85039964,6.106500787,40.228644,Watermelon,21
6818781450bfcc2e40e61c77,59,58,17,28.546224,66.31394098,7.368318809,62.83469851,Blackgram,2
6818781450bfcc2e40e61fba,21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,Orange,16
6818781450bfcc2e40e61d7c,101,75,50,26.59386409,81.40740301,6.242528278,109.9825551,Banana,1
6818781450bfcc2e40e6200b,34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,Papaya,17
6818781450bfcc2e40e61e5a,16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,Grapes,7
6818781450bfcc2e40e61c28,52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,Blackgram,2
6818781450bfcc2e40e61cdd,10,56,18,27.99627907,68.6428593,7.32710972,46.10585191,Lentil,10
6818781450bfcc2e40e61c0f,19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,MungBean,14
6818781450bfcc2e40e61ead,120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,Watermelon,21
6818781450bfcc2e40e61abc,34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,KidneyBeans,9
6818781450bfcc2e40e61f1b,89,11,47,29.78714005,94.65343534,6.327822962,27.8659442,Muskmelon,15
6818781450bfcc2e40e61bbe,34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,MungBean,14
6818781450bfcc2e40e61b3a,9,59,24,20.43517772,39.37252634,4.747352458,137.2279662,PigeonPeas,18
6818781450bfcc2e40e61a64,24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,ChickPea,3
6818781450bfcc2e40e61fdb,39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,Orange,16
6818781450bfcc2e40e62044,63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,Papaya,17
6818781450bfcc2e40e61f81,3,141,197,21.98141856,91.12719303,6.142803397,115.4789148,Apple,0
6818781450bfcc2e40e61a29,23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,ChickPea,3
6818781450bfcc2e40e61c0d,32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,MungBean,14
6818781450bfcc2e40e61fc0,8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,Orange,16
6818781450bfcc2e40e619a9,78,43,42,21.32376327,83.00320459,7.283736617,192.3197536,Rice,20
6818781450bfcc2e40e61ef6,100,17,48,29.72791119,94.29753295,6.367800632,26.52364146,Muskmelon,15
6818781450bfcc2e40e62055,32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,Papaya,17
6818781450bfcc2e40e61f9e,36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,Apple,0
6818781450bfcc2e40e61e36,14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,Grapes,7
6818781450bfcc2e40e61caa,34,65,19,23.43974653,63.22011726,5.94239222,45.40277297,Lentil,10
6818781450bfcc2e40e62093,30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,Coconut,4
6818781450bfcc2e40e62192,90,39,43,24.44743944,82.286484,6.7693455,190.9684885,Jute,8
6818781450bfcc2e40e61d84,111,79,53,28.31193338,75.77363772,6.165001278,119.695765,Banana,1
6818781450bfcc2e40e61c1e,42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,Blackgram,2
6818781450bfcc2e40e61d1a,5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,Pomegranate,19
6818781450bfcc2e40e61ec7,114,21,55,25.4438391,87.9392312,6.472756256,57.51549686,Watermelon,21
6818781450bfcc2e40e61e90,112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,Watermelon,21
6818781450bfcc2e40e620ff,100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,Cotton,6
6818781450bfcc2e40e61965,69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,Rice,20
6818781450bfcc2e40e61c11,33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,MungBean,14
6818781450bfcc2e40e61d59,109,79,45,27.66752761,79.68542782,6.490074429,108.66464,Banana,1
6818781450bfcc2e40e61e44,8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,Grapes,7
6818781450bfcc2e40e6219a,109,31,27,23.05951896,50.40609436,6.973839707,164.4971875,Coffee,5
6818781450bfcc2e40e61dde,37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,Mango,12
6818781450bfcc2e40e6199a,71,46,40,20.2801937,82.1235421,7.236705436,191.9535738,Rice,20
6818781450bfcc2e40e61a8c,13,60,25,17.13692774,20.59541693,5.68597166,128.256862,KidneyBeans,9
6818781450bfcc2e40e620aa,27,24,29,26.61423461,96.97300803,6.142010637,191.006688,Coconut,4
6818781450bfcc2e40e61bc2,28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,MungBean,14
6818781450bfcc2e40e61ddc,38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,Mango,12
6818781450bfcc2e40e62126,102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,Cotton,6
6818781450bfcc2e40e61a4e,46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,ChickPea,3
6818781450bfcc2e40e621ce,87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,Coffee,5
6818781450bfcc2e40e61f02,110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,Muskmelon,15
6818781450bfcc2e40e61ecf,100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,Watermelon,21
6818781450bfcc2e40e62067,39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,Papaya,17
6818781450bfcc2e40e61b46,39,77,21,22.99774444,60.24218572,4.603563116,159.689339,PigeonPeas,18
6818781450bfcc2e40e61f7f,27,120,200,21.45278675,90.74531921,6.110218826,116.7036582,Apple,0
6818781450bfcc2e40e6198e,76,49,42,24.958779,84.47963372,5.206373153,196.9560008,Rice,20
6818781450bfcc2e40e61a8d,25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,KidneyBeans,9
6818781450bfcc2e40e620d1,126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,Cotton,6
6818781450bfcc2e40e61e04,22,18,31,30.7645515,47.93791463,5.956027059,90.38503469,Mango,12
6818781450bfcc2e40e61fd3,1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,Orange,16
6818781450bfcc2e40e61f4b,30,143,199,23.76881552,90.59810302,5.7983508,102.2648546,Apple,0
6818781450bfcc2e40e61fd1,15,9,11,11.54785707,94.14861001,7.907956251,108.8289171,Orange,16
6818781450bfcc2e40e61fbf,33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,Orange,16
6818781450bfcc2e40e621d0,94,26,27,26.36629861,52.25738495,7.456460375,177.3176161,Coffee,5
6818781450bfcc2e40e61c37,48,62,15,25.36586097,66.6379724,7.538631462,65.81655892,Blackgram,2
6818781450bfcc2e40e621e4,80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,Coffee,5
6818781450bfcc2e40e61bef,25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,MungBean,14
6818781450bfcc2e40e61b33,30,60,21,28.87667593,62.4901206,5.457871273,182.2688175,PigeonPeas,18
6818781450bfcc2e40e61b8f,35,57,25,27.0956288,42.26206161,8.340398059,71.1271039,MothBeans,13
6818781450bfcc2e40e61a26,83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,Maize,11
6818781450bfcc2e40e61cbe,22,60,18,19.59221047,61.28633405,6.74398035,41.7704893,Lentil,10
6818781450bfcc2e40e61a4b,28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,ChickPea,3
6818781450bfcc2e40e61e93,92,21,48,25.81692236,82.043255,6.377427122,54.82963379,Watermelon,21
6818781450bfcc2e40e62094,28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,Coconut,4
6818781450bfcc2e40e619d2,66,54,21,25.19008683,60.2001687,5.919045532,72.12375573,Maize,11
6818781450bfcc2e40e619fe,66,44,20,19.0781471,69.02298571,6.740000688,80.72515943,Maize,11
6818781450bfcc2e40e620bc,2,30,30,26.00175125,94.79998418,6.331051715,209.540094,Coconut,4
6818781450bfcc2e40e61b55,22,59,23,27.32220619,51.27868781,4.371745575,36.5037914,MothBeans,13
6818781450bfcc2e40e61ec2,111,5,55,26.283443,84.42478917,6.520663422,50.78669728,Watermelon,21
6818781450bfcc2e40e62194,91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,Coffee,5
6818781450bfcc2e40e61a16,60,57,24,18.66116213,61.55327249,6.121294041,75.03247667,Maize,11
6818781450bfcc2e40e61a76,33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,ChickPea,3
6818781450bfcc2e40e61b8b,30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,MothBeans,13
6818781450bfcc2e40e61b18,6,66,15,34.93174223,30.40046769,6.345806011,159.2649827,PigeonPeas,18
6818781450bfcc2e40e61c2f,20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,Blackgram,2
6818781450bfcc2e40e61ab2,25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,KidneyBeans,9
6818781450bfcc2e40e61ae6,20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,KidneyBeans,9
6818781450bfcc2e40e621b3,118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,Coffee,5
6818781450bfcc2e40e61a53,57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,ChickPea,3
6818781450bfcc2e40e620ec,125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,Cotton,6
6818781450bfcc2e40e619e2,87,35,25,21.44526922,63.1621551,6.178056304,65.88951188,Maize,11
6818781450bfcc2e40e61b4d,7,74,17,22.47253208,62.56532471,5.667419697,96.74706956,PigeonPeas,18
6818781450bfcc2e40e61df9,40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,Mango,12
6818781450bfcc2e40e62186,72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,Jute,8
6818781450bfcc2e40e620dc,135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,Cotton,6
6818781450bfcc2e40e619a2,99,54,37,21.14347496,80.33502926,5.594819626,198.6730942,Rice,20
6818781450bfcc2e40e61d5f,80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,Banana,1
6818781450bfcc2e40e61fe4,37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,Orange,16
6818781450bfcc2e40e61ed3,97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,Watermelon,21
6818781450bfcc2e40e61cce,0,74,17,23.33375853,64.50515776,7.240988401,47.01510708,Lentil,10
6818781450bfcc2e40e62158,66,47,36,24.85441411,74.4407048,6.57256106,175.572958,Jute,8
6818781450bfcc2e40e61ed8,115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,Muskmelon,15
6818781450bfcc2e40e61afd,16,80,20,31.24021696,56.67369054,7.339320929,122.0146733,PigeonPeas,18
6818781450bfcc2e40e61f94,0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,Apple,0
6818781450bfcc2e40e6214d,82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,Jute,8
6818781450bfcc2e40e61f3f,8,120,201,21.18667419,91.13435689,6.321152192,122.233323,Apple,0
6818781450bfcc2e40e61ded,15,36,27,27.78912455,53.96886679,5.643710216,91.01152997,Mango,12
6818781450bfcc2e40e61de2,36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,Mango,12
6818781450bfcc2e40e61ada,36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,KidneyBeans,9
6818781450bfcc2e40e61d15,4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,Pomegranate,19
6818781450bfcc2e40e61bdd,20,40,15,29.57329479,88.07505524,7.199495368,45.04467075,MungBean,14
6818781450bfcc2e40e61edd,81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,Muskmelon,15
6818781450bfcc2e40e61a8b,49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,ChickPea,3
6818781450bfcc2e40e61f96,35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,Apple,0
6818781450bfcc2e40e620bb,17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,Coconut,4
6818781450bfcc2e40e61e94,106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,Watermelon,21
6818781450bfcc2e40e61f1d,95,30,52,29.48069921,90.33698678,6.640470863,26.0365768,Muskmelon,15
6818781450bfcc2e40e61ca3,39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,Lentil,10
6818781450bfcc2e40e61add,11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,KidneyBeans,9
6818781450bfcc2e40e61c49,34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,Blackgram,2
6818781450bfcc2e40e61d05,25,17,40,18.91251245,87.74938524,6.608023872,111.2800516,Pomegranate,19
6818781450bfcc2e40e620ca,37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,Coconut,4
6818781450bfcc2e40e61ef2,85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,Muskmelon,15
6818781450bfcc2e40e61f98,33,138,198,22.29423493,90.69033986,6.222390798,122.7418744,Apple,0
6818781450bfcc2e40e62038,34,48,48,41.04224355,91.37258067,6.805277038,181.527598,Papaya,17
6818781450bfcc2e40e61c67,43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,Blackgram,2
6818781450bfcc2e40e61ba5,34,54,24,31.2119298,41.55934359,5.026003659,68.80141783,MothBeans,13
6818781450bfcc2e40e619c7,73,58,21,19.97215954,57.68272924,6.596060648,60.65171481,Maize,11
6818781450bfcc2e40e61b40,27,74,20,24.69487673,59.96669215,5.859813416,91.95792434,PigeonPeas,18
6818781450bfcc2e40e62086,16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,Coconut,4
6818781450bfcc2e40e6202e,70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,Papaya,17
6818781450bfcc2e40e619e1,87,54,20,25.61707368,63.4711755,6.576418207,108.8303762,Maize,11
6818781450bfcc2e40e619de,94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,Maize,11
6818781450bfcc2e40e61cec,25,27,41,19.20090378,94.27659596,6.923509371,108.0423555,Pomegranate,19
6818781450bfcc2e40e61cc3,28,70,21,25.39038396,60.4989659,7.437373666,39.18374505,Lentil,10
6818781450bfcc2e40e61e80,101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,Watermelon,21
6818781450bfcc2e40e62005,58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,Papaya,17
6818781450bfcc2e40e61c9c,15,77,20,25.13163619,66.92642362,7.399749291,49.04015558,Lentil,10
6818781450bfcc2e40e61e42,32,120,204,10.38004759,83.44518113,6.138958698,67.3917379,Grapes,7
